,Unnamed: 0,image_name,image_path,split,city,annotation_json,instance_path,yolo_annotation_path,instance_based_yolo,hash,brightness,saturation,contrast,edge_density
306,306,bremen_000036_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000036_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000036_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000036_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000036_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000036_000019_leftImg8bit.txt,617d48a1cc62dbd9aa235d7eca51103c,0.31227327982584646,0.17761646532544886,0.12049019076596358,0.011195659637451172
307,307,bremen_000037_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000037_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000037_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000037_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000037_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000037_000019_leftImg8bit.txt,a5c7206f9edb35997312dc9e77229e37,0.3061856531629378,0.17419544107773727,0.10355135197124019,0.0032210350036621094
308,308,bremen_000038_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000038_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000038_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000038_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000038_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000038_000019_leftImg8bit.txt,9f02b52f2757651e0b9e1b1a7a31f096,0.29381588767556577,0.19126115873748178,0.14393567760488513,0.01763296127319336
309,309,bremen_000039_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000039_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000039_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000039_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000039_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000039_000019_leftImg8bit.txt,687a9f824def91ca1a0962a521922352,0.31292937409644,0.19317651823455206,0.1379296609012923,0.028087615966796875
310,310,bremen_000040_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000040_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000040_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000040_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000040_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000040_000019_leftImg8bit.txt,bd2f8784b3c6fa0ec13a813979412de2,0.2965216842352175,0.22112774007460664,0.14066061462309998,0.029966354370117188
311,311,bremen_000041_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000041_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000041_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000041_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000041_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000041_000019_leftImg8bit.txt,98ed83cc53f27ec2da3bface2042bebc,0.3094854354858399,0.1797227597704121,0.12750579724761577,0.010228633880615234
312,312,bremen_000042_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000042_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000042_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000042_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000042_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000042_000019_leftImg8bit.txt,287083235bef255a32439af8d0a41c28,0.3109037455390479,0.19512865590114228,0.1239464738019906,0.012241840362548828
313,313,bremen_000043_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000043_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000043_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000043_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000043_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000043_000019_leftImg8bit.txt,fef46cfdea6d0fc0a7babe5ed03ff5e0,0.29528120452282475,0.2009955798878391,0.11935497257987222,0.014960765838623047
314,314,bremen_000044_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000044_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000044_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000044_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000044_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000044_000019_leftImg8bit.txt,3cc963b7cd2f6631c71672d05ce88493,0.31673390631582216,0.2027342160542807,0.16847740300828762,0.03691244125366211
315,315,bremen_000045_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000045_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000045_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000045_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000045_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000045_000019_leftImg8bit.txt,f002c02c765a2bdc572d6727c1ff3e35,0.31343498416975446,0.19919537188960057,0.16872548174123828,0.02974081039428711
316,316,bremen_000046_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000046_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000046_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000046_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000046_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000046_000019_leftImg8bit.txt,69ce7102b19bac689fc19da9439df3d8,0.3101529196196913,0.22211665920182774,0.16282625816268045,0.029685497283935547
317,317,bremen_000047_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000047_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000047_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000047_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000047_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000047_000019_leftImg8bit.txt,c7147e5435b4ee88fce2eb0aaaad1247,0.3109274826797785,0.19881651635263475,0.14338435317448528,0.026367664337158203
318,318,bremen_000048_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000048_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000048_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000048_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000048_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000048_000019_leftImg8bit.txt,191411bc542536fd7d26b580ffca29d9,0.3323786230648265,0.18118519876517508,0.1698287369620979,0.02976083755493164
319,319,bremen_000049_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000049_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000049_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000049_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000049_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000049_000019_leftImg8bit.txt,e008bfefbd5c84907ae9cddf2b13b3d9,0.3188814948586857,0.2259546635197659,0.1315012125406894,0.03983879089355469
320,320,bremen_000050_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000050_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000050_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000050_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000050_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000050_000019_leftImg8bit.txt,93d09375d15384c924652d9065b4ffa7,0.3056965360454484,0.23333629346361343,0.188447669769599,0.03560209274291992
321,321,bremen_000051_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000051_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000051_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000051_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000051_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000051_000019_leftImg8bit.txt,b408bea1d9c526573fc8fdcd96f1a103,0.29859319948682583,0.2319978209102854,0.19078961284738435,0.03950357437133789
322,322,bremen_000052_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000052_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000052_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000052_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000052_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000052_000019_leftImg8bit.txt,a37e265ff00282e505d3bcce77f29bb0,0.29481805352603707,0.21284506741692044,0.12164818078979661,0.023970603942871094
323,323,bremen_000053_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000053_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000053_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000053_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000053_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000053_000019_leftImg8bit.txt,c3887ce05e13765eff3e8bd648ddf857,0.3190756535997576,0.1908975563797294,0.13833675942437834,0.027973651885986328
324,324,bremen_000054_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000054_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000054_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000054_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000054_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000054_000019_leftImg8bit.txt,0218e211b08ff40971d5f4835886a0b4,0.2737960759331198,0.2162923513674269,0.10610758182367915,0.015174388885498047
325,325,bremen_000055_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000055_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000055_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000055_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000055_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000055_000019_leftImg8bit.txt,9322a1a16acb13075b5bf97da8b1fc39,0.3012727737426757,0.19424611259909244,0.14012599197395997,0.02913808822631836
326,326,bremen_000056_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000056_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000056_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000056_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000056_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000056_000019_leftImg8bit.txt,e1ea5ce67bb777c9fc7472b37cad0137,0.31346057069067856,0.2016865655487658,0.1790481695206733,0.028534889221191406
327,327,bremen_000057_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000057_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000057_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000057_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000057_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000057_000019_leftImg8bit.txt,2a48143b118f2201d9f337e570cceea2,0.3455013368643964,0.19633063709034643,0.15183510736576197,0.026867389678955078
328,328,bremen_000058_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000058_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000058_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000058_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000058_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000058_000019_leftImg8bit.txt,706e9f7301c373f7dc9184483d9c2018,0.2841799175038055,0.19651181090111836,0.1420328508629941,0.017131328582763672
329,329,bremen_000059_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000059_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000059_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000059_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000059_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000059_000019_leftImg8bit.txt,f3ec283b2b189ed9b192b6b6a2551dd8,0.3167895017885694,0.21350331586949975,0.18856917997067055,0.029055118560791016
330,330,bremen_000060_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000060_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000060_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000060_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000060_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000060_000019_leftImg8bit.txt,8317b9cd4921613de5a0d345d8347ac6,0.31252144832237105,0.19769864549823835,0.18572908609175234,0.0364222526550293
331,331,bremen_000061_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000061_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000061_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000061_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000061_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000061_000019_leftImg8bit.txt,9a462f9ced5f2d6dd003c0a4e3f5d1e0,0.32859010322421234,0.22575779709161475,0.14854442643399565,0.036145687103271484
332,332,bremen_000062_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000062_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000062_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000062_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000062_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000062_000019_leftImg8bit.txt,0abf52a5f8750dc00e7afa72441f241d,0.3148303088019873,0.1943412444170784,0.15647756288068265,0.02654552459716797
333,333,bremen_000063_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000063_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000063_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000063_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000063_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000063_000019_leftImg8bit.txt,c9d80af5a530c4a4e6a492e4142ae428,0.35721949222041127,0.2074314884110992,0.20526267990082392,0.0464787483215332
334,334,bremen_000064_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000064_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000064_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000064_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000064_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000064_000019_leftImg8bit.txt,9b4787955fa6da8fa03b34c8f43747d6,0.29785321366553225,0.18899870292813167,0.12351216283161534,0.02351236343383789
335,335,bremen_000065_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000065_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000065_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000065_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000065_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000065_000019_leftImg8bit.txt,daa07cbe7301dc111f37bda0a0fabbdf,0.28327044131709067,0.19565077762977745,0.1803162548036565,0.027612686157226562
336,336,bremen_000066_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000066_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000066_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000066_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000066_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000066_000019_leftImg8bit.txt,fa762814e9e4949debf5ce4a9ff8d58b,0.31318633696612175,0.19590518427830117,0.19348044237183978,0.04057645797729492
337,337,bremen_000067_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000067_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000067_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000067_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000067_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000067_000019_leftImg8bit.txt,94cb11c014faf7c09ef6d32789aa8998,0.3034086152619008,0.18048968408621996,0.15056538739646655,0.033954620361328125
338,338,bremen_000068_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000068_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000068_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000068_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000068_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000068_000019_leftImg8bit.txt,a05205fe7d9a727de6f154381341126f,0.2979573698604808,0.2076006590151319,0.13370546297224611,0.03736448287963867
339,339,bremen_000069_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000069_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000069_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000069_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000069_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000069_000019_leftImg8bit.txt,7e39fe4f75b8cdd7335321efefc53750,0.3251203256494858,0.2032679651297776,0.19793606345780998,0.03588676452636719
340,340,bremen_000070_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000070_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000070_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000070_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000070_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000070_000019_leftImg8bit.txt,15bb9f3cc87d6568a46ce0ff995cc8f5,0.3366377119924508,0.18718795776367184,0.18009393036548993,0.02058887481689453
341,341,bremen_000071_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000071_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000071_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000071_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000071_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000071_000019_leftImg8bit.txt,a3a6f285dd64294e559fdba915539cce,0.35440817627252313,0.1637000252218807,0.19276887027546202,0.02519369125366211
342,342,bremen_000072_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000072_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000072_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000072_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000072_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000072_000019_leftImg8bit.txt,37af21a5920ccfa5531bcf85a93df4b8,0.2857416676539999,0.18225724276374364,0.11246218838056361,0.01258230209350586
343,343,bremen_000073_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000073_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000073_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000073_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000073_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000073_000019_leftImg8bit.txt,cb90797cf69eb81c079f25ffbbeab6e2,0.3438961178648706,0.19094708199594543,0.1632979074244948,0.034986019134521484
344,344,bremen_000074_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000074_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000074_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000074_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000074_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000074_000019_leftImg8bit.txt,930ca4e7602e9148f747a2f76da4924d,0.2978067154977837,0.19617250292908922,0.1402159752054606,0.03390932083129883
345,345,bremen_000075_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000075_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000075_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000075_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000075_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000075_000019_leftImg8bit.txt,7560a381b8d4eb45dfee47abfa5088f7,0.3368908489451689,0.1931643355126474,0.23246098668810836,0.04168272018432617
346,346,bremen_000076_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000076_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000076_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000076_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000076_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000076_000019_leftImg8bit.txt,3478055f09e828df1a1240057d8cc6a3,0.2864611176883474,0.2064955150379854,0.17991886735813872,0.029898643493652344
347,347,bremen_000077_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000077_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000077_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000077_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000077_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000077_000019_leftImg8bit.txt,216bfe0d7cd5d0dab4ddb21c73a4ebcb,0.30268604802150356,0.22088326098872163,0.17469335354542656,0.04086780548095703
348,348,bremen_000078_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000078_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000078_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000078_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000078_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000078_000019_leftImg8bit.txt,8458d157a535d0686e4b7ebe91407fa2,0.31475220848532254,0.18296334883745982,0.17256734873791915,0.03797578811645508
349,349,bremen_000079_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000079_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000079_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000079_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000079_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000079_000019_leftImg8bit.txt,d69384f1fcc6288de7c66f2849d99e9f,0.30078544990689166,0.2016592119254318,0.1447346133289071,0.028345108032226562
350,350,bremen_000080_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000080_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000080_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000080_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000080_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000080_000019_leftImg8bit.txt,e15dde59b3f0c277be488c1625c53d4b,0.3039784337960037,0.1916891565509871,0.1535888653852358,0.026506900787353516
351,351,bremen_000081_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000081_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000081_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000081_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000081_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000081_000019_leftImg8bit.txt,f0aed04ac06e1a4a1b9900b66c5190ff,0.300387829425288,0.2054653298621085,0.1663716617616478,0.0201873779296875
